ID,Address,USDT Amount,wBTC Amount,claimedAt,claimReqId,claimReqStatus,airdropId
1685,0x1f47a35fD593B3d80d35b031D2927A822Dbe2542,13.0013,0.00042423,2023-06-24T11:10:37.154Z,8d8b7b9c-87f0-4778-9bcf-6f848d8715ff,pending,3
1686,0x1f47a35fD593B3d80d35b031D2927A822Dbe2542,0.010001,0.00034568,2023-06-24T11:10:54.479Z,c27fa87c-e371-4a58-aae4-51cec0bb05b9,pending,4
1687,0x1f47a35fD593B3d80d35b031D2927A822Dbe2542,5.0005,0.0001794,2023-06-24T11:11:13.076Z,89e878ae-9bbd-4e50-a622-8af5472009f0,pending,5
1688,0x1f47a35fD593B3d80d35b031D2927A822Dbe2542,5.0005,0.0003728,2023-06-24T11:11:34.261Z,8113ac13-bc1f-40fa-a407-7ab84e9fa06d,pending,6
1689,0x7d4152f024Ef507d84e34125b33130D129E4A244,40.00418,0.00174056,2023-06-24T11:17:11.398Z,4e012275-93d8-43e2-9b8c-0d8a146ba25c,pending,2
1690,0x7d4152f024Ef507d84e34125b33130D129E4A244,52.0052,0.00169692,2023-06-24T11:17:36.771Z,4e22592e-b4b8-47f6-8a23-7b1afcdd6100,pending,3
1691,0x7d4152f024Ef507d84e34125b33130D129E4A244,0.040004,0.00138272,2023-06-24T11:18:05.728Z,571fc819-e50c-4022-b9ea-a0aed2d4830d,pending,4
1692,0x7d4152f024Ef507d84e34125b33130D129E4A244,20.002,0.0007176,2023-06-24T11:18:49.313Z,8d1ed6d5-4b6d-4d65-b2e3-5926df5511f9,pending,5
1693,0x7d4152f024Ef507d84e34125b33130D129E4A244,20.002,0.0014912,2023-06-24T11:19:46.546Z,bdecc866-8d1e-4b60-a59c-515abdf90b25,pending,6
1694,0x75b217D3142A3914393A04d1C3D03a11DAD4d4f1,0.150015,0.0051852,2023-06-24T11:55:42.615Z,8bd89972-63bc-4c37-8c92-42dee9b36cba,pending,4
1695,0x75b217D3142A3914393A04d1C3D03a11DAD4d4f1,75.00749999999999,0.002691,2023-06-24T11:56:15.503Z,bd5081ae-5153-440a-8b78-07731905e4b0,pending,5
1696,0x90c2763AB3AE02cB5D0b1625d4AbBb5273ED3656,5.0005,0.0001794,2023-06-24T12:41:15.239Z,01f0eb14-b140-43b6-9d5f-b95fc7566a55,pending,5
1697,0x90c2763AB3AE02cB5D0b1625d4AbBb5273ED3656,5.0005,0.0003728,2023-06-24T12:41:40.783Z,26558a0f-d952-4a11-9ce5-78fef3c69b7f,pending,6
1698,0x63026d769f7D45FCbff3862e4A7C47c4dEfb4e29,10.001,0.0003588,2023-06-24T13:25:33.818Z,1407f27d-36fb-4bb5-9aef-4d72453a4400,pending,5
1699,0x54D1779eF28efb4cC0c24E3a0eF43e8A3862b873,15.0015,0.0005382,2023-06-24T13:31:34.063Z,5034f5c9-bfb2-4dd7-bbc8-d3969ea06d88,pending,5
1700,0x54D1779eF28efb4cC0c24E3a0eF43e8A3862b873,15.0015,0.0011184,2023-06-24T13:33:02.799Z,d077172b-f46b-45b5-890e-c30037772ab8,pending,6
