ID,Address,USDT Amount,wBTC Amount,claimedAt,claimReqId,claimReqStatus
678,"0xc7f2178d0e8DFD513ca4F9f0a229f0ea836D6890","25.0025","0.001864","2023-06-02T17:56:28.031Z","9e0737a0-5e02-4160-a440-b64750913b4a","pending"
679,"0x8cb2ca469526868803Dec461bCE7909766e63873","25.0025","0.001864","2023-06-02T18:02:49.213Z","3f9e1634-6e56-4727-ba53-5e1583cfa503","pending"
680,"0xf92711384db2e14c05Fa2b000eBeeB563989fD38","50.005225","0.0021757","2023-06-02T18:06:36.047Z","3d706973-f4bc-4826-81ad-a78cf0163b3f","pending"
681,"0x4133299B24309D6d2cBA207a22b23f5DFc80e4C9","5.0005","0.0003728","2023-06-02T18:07:26.844Z","50da8787-84ba-4988-afa1-530b78a12608","pending"
682,"0xf92711384db2e14c05Fa2b000eBeeB563989fD38","65.0065","0.00212115","2023-06-02T18:07:56.648Z","dd504be1-c87b-456f-a5e5-eea28dcb305c","pending"
683,"0xf92711384db2e14c05Fa2b000eBeeB563989fD38","0.05000499999999999","0.0017284","2023-06-02T18:09:56.264Z","60bd86a2-f14c-49bb-a06e-1c20a81b92d5","pending"
684,"0xf92711384db2e14c05Fa2b000eBeeB563989fD38","25.0025","0.000897","2023-06-02T18:10:40.713Z","a38396a7-105f-4d68-91ed-60b532dc9ee7","pending"
685,"0xf92711384db2e14c05Fa2b000eBeeB563989fD38","35.0035","0.0026096","2023-06-02T18:13:31.358Z","bad336ca-a32e-4058-9f00-54a7b882b6b4","pending"
686,"0xaF4E0a9260FFF246f0e78f3EcE286054268faeA2","10.001","0.0007456","2023-06-02T18:26:55.904Z","a3d2589b-1dea-4966-a3ee-f6b289470cf2","pending"
687,"0x850f53D16ECE6d4246348199036a2A47e89b5C77","5.0005","0.0003728","2023-06-02T18:32:10.418Z","b2d7d268-9449-40d2-ba35-a98764a4fd36","pending"
688,"0x16529AE45e04f048d8c7F651F7AbBD11bD93E055","10.001","0.0007456","2023-06-02T18:34:20.704Z","a758085a-cf8d-48db-af67-ae79377b5ac4","pending"
689,"0xEd810923e5eAF1A3Ff401d05B0FAC61ae46B209a","55.0055","0.0041008","2023-06-02T18:34:27.159Z","e96f0dcf-a123-4c71-9382-36c36de1efa1","pending"
690,"0xD4386a878b76715537B2f030F11A4ac933906dAF","5.0005","0.0003728","2023-06-02T18:43:24.070Z","2c3fcc9d-c8a3-4784-a2cb-8707cf391edd","pending"
691,"0x514425A9C2A16049582c5Be9d62A98850f61B775","250.025","0.01864","2023-06-02T18:43:55.931Z","c5e84cb4-5b16-41ca-aa6c-3fdfe2a5cbd1","pending"
692,"0xD4386a878b76715537B2f030F11A4ac933906dAF","5.0005","0.0003728","2023-06-02T18:43:55.982Z","8f7a3462-d5ef-476d-adfb-e75d87227835","pending"
693,"0x9e27731578c37154a6d5ab1D884c3A4E28d519F8","20.002","0.0014912","2023-06-02T18:59:22.130Z","400e70d2-6937-4f9f-b954-8505913d14aa","pending"
694,"0x0ee0665DF0f6EF236955fBC7d3CdA3E353e2BC20","5.0005","0.0003728","2023-06-02T18:59:22.669Z","97c912d5-e4f8-49ad-80e0-0afcbb1258d1","pending"
695,"0xF2337Df84F13bc4236fc021AfE64F536D7DA4786","10.001","0.0007456","2023-06-02T19:15:38.579Z","90f5c3ce-cc58-425e-bf07-40cbf794132d","pending"
696,"0x740534C8855f1fD0102f537049d4C8833D956376","10.001","0.0007456","2023-06-02T19:32:09.523Z","f46db1e2-d7d0-4d99-97d6-834b2a7577c2","pending"
697,"0xb25e1c2861ed45a847940817323f0209C6651A11","0.010001","0.00034568","2023-06-02T19:57:49.741Z","63ece8cb-947a-4f93-8c99-f155bc077640","pending"
698,"0xb25e1c2861ed45a847940817323f0209C6651A11","5.0005","0.0001794","2023-06-02T19:58:20.786Z","5efac10e-1316-442e-8637-c11f2e36067e","pending"
699,"0x64fDc086931255B3214d14Dfe4ad961E9A8F293e","80.008","0.0059648","2023-06-02T20:05:40.387Z","82edd700-efd0-4bee-bc34-e71341466086","pending"
700,"0x5Ed201f6D1363d09E4069CDfEc304e4806A05E7f","0.010001","0.00034568","2023-06-02T20:10:28.705Z","0a9b7671-9447-4975-adec-c35d1ba66249","pending"
701,"0x5Ed201f6D1363d09E4069CDfEc304e4806A05E7f","5.0005","0.0001794","2023-06-02T20:10:57.230Z","cdf64312-e13a-45c0-85b6-de2e2ea04f05","pending"
702,"0x5Ed201f6D1363d09E4069CDfEc304e4806A05E7f","5.0005","0.0003728","2023-06-02T20:11:20.731Z","ebe04d5b-87c3-48c1-a3c3-55b9eda4f1aa","pending"
703,"0x0197E9707cdd8FaCB55478d82b8F15FBb9b24971","5.0005","0.0003728","2023-06-02T20:28:48.796Z","9bf4c832-16f7-4582-9752-acf0f5b4668b","pending"
704,"0x70147829cf79978BBb3Ed44F6141c1A520e14f7C","10.001045","0.00043514","2023-06-02T20:37:06.948Z","3feb7e54-6e5b-4f5d-8b4d-1ef976b8c620","pending"
705,"0x70147829cf79978BBb3Ed44F6141c1A520e14f7C","13.0013","0.00042423","2023-06-02T20:37:24.909Z","90547f2d-0926-4f2f-ae8d-da67dbc4c244","pending"
706,"0x70147829cf79978BBb3Ed44F6141c1A520e14f7C","0.010001","0.00034568","2023-06-02T20:37:37.804Z","08f77452-5852-4834-b7b2-75cb534a6aca","pending"
707,"0x70147829cf79978BBb3Ed44F6141c1A520e14f7C","5.0005","0.0001794","2023-06-02T20:37:51.956Z","ab3ade9d-49c6-4fed-8e0c-ff4a012afc56","pending"
708,"0xeF52d0013511c84F7e9E1D8370C7592a52adBc44","20.002","0.0014912","2023-06-02T20:47:48.858Z","18194082-ea5d-498d-9399-727196fd8fdd","pending"
709,"0x2F87518B7fBd046FB9780c5c5329Dd04Fd992740","15.0015","0.0011184","2023-06-02T20:49:43.958Z","9bc52608-0223-48a3-b3b9-d572925be782","pending"
710,"0x2F282773BE242E91A59F5c39368E02Bc783EA876","15.0015","0.0005382","2023-06-02T20:52:23.568Z","8e90c39b-718e-4b9a-9ac6-68c0237ce5bb","pending"
711,"0x2F282773BE242E91A59F5c39368E02Bc783EA876","15.0015","0.0011184","2023-06-02T20:53:10.011Z","66fa257a-876d-47b9-b460-938ff80c1fb6","pending"
712,"0xe9619C04ea2e62c49d5bC94ECB4bD4F054d256D5","15.0015","0.0011184","2023-06-02T21:02:56.488Z","a6dd02df-6178-4de1-a26e-8cbedd80e6fd","pending"
713,"0x6a06d75cd83860430BEF9CdDc37dA7b381818685","25.0025","0.001864","2023-06-02T21:16:00.580Z","c2c359b7-d2fa-48a0-971e-ff3d4a345313","pending"
714,"0x7E3Dd1c86F5ADbc54d2F287378b5cc8927349aBa","5.0005","0.0001794","2023-06-02T21:19:58.723Z","57b0bd59-5ea8-430e-8817-91ee74dcbd65","pending"
715,"0x7E3Dd1c86F5ADbc54d2F287378b5cc8927349aBa","5.0005","0.0003728","2023-06-02T21:20:15.580Z","9836ef8f-2bb7-4d82-b139-7870768144c3","pending"
716,"0xa05a15699f513952f13F92292bDff1408f200A14","5.0005","0.0003728","2023-06-02T21:31:14.690Z","44bcb32f-4e69-4ea6-974b-abea348aeb82","pending"
717,"0x3269A96EcA736e0e926542eD19E58ffBc6BbFb85","30.003","0.0022368","2023-06-02T21:37:06.698Z","012a4874-3dbc-491a-8699-7e547b572fcc","pending"
718,"0x17D5240035975e8a584de01E48198445270058D2","25.0025","0.001864","2023-06-02T21:37:19.030Z","473cb356-0c29-4b04-866e-337a550f898c","pending"
719,"0x3269A96EcA736e0e926542eD19E58ffBc6BbFb85","30.003","0.0010764","2023-06-02T21:37:33.641Z","e47964f2-c122-4f4c-ac2a-41698a153dcc","pending"
720,"0x3269A96EcA736e0e926542eD19E58ffBc6BbFb85","0.060006","0.00207408","2023-06-02T21:37:49.013Z","1223ec04-917c-4a8c-8887-7038fe741ff4","pending"
721,"0x3269A96EcA736e0e926542eD19E58ffBc6BbFb85","78.0078","0.00254538","2023-06-02T21:38:03.436Z","5e1ece95-3d69-4143-afe5-7d2c2e622fa0","pending"
722,"0x1B50AD8aB3Cda662d441dD79e9BFeA38751Be032","0.030003","0.00103704","2023-06-02T22:14:08.534Z","ef891962-8300-480b-b4a1-1009bbb79f59","pending"
723,"0x1B50AD8aB3Cda662d441dD79e9BFeA38751Be032","15.0015","0.0005382","2023-06-02T22:14:33.429Z","56fa68ed-e897-4aca-a1af-eae76d2e6d05","pending"
724,"0x1B50AD8aB3Cda662d441dD79e9BFeA38751Be032","15.0015","0.0011184","2023-06-02T22:14:52.672Z","6d5d00e5-583b-4a9c-8f08-dd67eaf6377a","pending"
725,"0x876F611950Ce5D7bC6800398b7D683bAcd0559D8","0.05000499999999999","0.0017284","2023-06-02T22:20:49.593Z","45dcf355-5431-4340-be04-fc266a9496d3","pending"
726,"0x3156f1a443BF0532032760E03a27854aCC23F770","10.001","0.0007456","2023-06-02T22:24:15.767Z","d75705ba-cab5-4d5e-b247-002d712ac760","pending"
727,"0xCfbC1eE67f7FaD546495839397d86C7415f3a29d","15.0015","0.0011184","2023-06-02T22:56:57.127Z","fefa7218-63bc-46f9-ab25-b64051247b78","pending"
728,"0x402E25Fe21d1b720dB596c407DcfE8FBE94c9819","125.0125","0.00932","2023-06-02T23:13:00.640Z","6b4245a0-9e48-4f59-a0d0-b6df3a952d7c","pending"
729,"0x1550f9D63551b9ba344BcE189e5Aff7df2406b22","5.0005","0.0003728","2023-06-02T23:23:15.678Z","ae30aa4d-3891-43d3-be3c-8ea92202f9c7","pending"
730,"0xBA271B0fC1B1810B16048F5d841391637Ea2cb27","10.001045","0.00043514","2023-06-02T23:25:09.903Z","e55af1cc-5e8a-4aa8-81ae-ed5e98d529c8","pending"
731,"0xBA271B0fC1B1810B16048F5d841391637Ea2cb27","13.0013","0.00042423","2023-06-02T23:25:36.996Z","d9d2456f-574b-4bf7-8280-a5e76abb231c","pending"
732,"0xBA271B0fC1B1810B16048F5d841391637Ea2cb27","13.0013","0.00042423","2023-06-02T23:25:49.706Z","ac615041-2881-4c20-980b-229b1ee7c79a","pending"
733,"0xBA271B0fC1B1810B16048F5d841391637Ea2cb27","5.0005","0.0001794","2023-06-02T23:26:04.123Z","98189b40-a721-470c-957f-dcdd9d4f37ce","pending"
734,"0xBA271B0fC1B1810B16048F5d841391637Ea2cb27","5.0005","0.0003728","2023-06-02T23:26:14.403Z","0f1c55cd-18ab-4108-a830-6bbe8cd5a1a2","pending"
735,"0xacEf9F9159d08c983e312AC50A5eDF141A2Aa869","5.0005","0.0003728","2023-06-02T23:35:39.038Z","fdc92933-3d54-4a1b-9a64-8b06b5e5d91c","pending"
736,"0x8Ff700823DCB0fD47BcfF6618beBB53942BF6Db7","20.002","0.0014912","2023-06-03T00:05:53.618Z","e507e5d4-7c52-45d6-a902-57be8ea5df18","pending"
737,"0x7fa6421Cf9b26C80b71CBeca80F04bA5c58fa3fC","55.0055","0.0041008","2023-06-03T00:08:17.456Z","6d8e6770-7bfb-463d-bc20-9c7b4685e7a7","pending"
738,"0x1AFE65acbc2936D32A2EB1bE0E7714cB65B38A1A","5.0005","0.0003728","2023-06-03T00:18:40.829Z","0d9d1bb6-8d69-49f3-b971-6767f8f1817b","pending"
739,"0x1AFE65acbc2936D32A2EB1bE0E7714cB65B38A1A","5.0005","0.0003728","2023-06-03T00:18:53.656Z","46887662-ef8e-4317-b353-3958a5fa60b2","pending"
740,"0x1AFE65acbc2936D32A2EB1bE0E7714cB65B38A1A","5.0005","0.0003728","2023-06-03T00:19:04.697Z","563715dc-7db5-46fa-8d25-b5a50fbe803e","pending"
741,"0x074a05806c0706994320b4ec0E4aD632f162E10f","10.001","0.0007456","2023-06-03T00:22:21.481Z","0d45a808-6266-44f0-9590-d6a46e7a12ed","pending"
742,"0x0186C880D49f78b6ef516e674446f4a1E893066e","20.00209","0.00087028","2023-06-03T00:40:13.703Z","4d3e1fce-00fe-459e-87b4-941278960d3f","pending"
743,"0x0186C880D49f78b6ef516e674446f4a1E893066e","26.0026","0.00084846","2023-06-03T00:42:53.126Z","f608cac7-b8f4-451b-83ba-1ca54a2489e2","pending"
